Date,Close,Volume
"Mar 19 2014",18.00,39725744
"Mar 18 2014",18.18,28238220
"Mar 17 2014",18.42,52009774
"Mar 14 2014",18.34,43751636
"Mar 13 2014",18.37,40996876
"Mar 12 2014",18.17,37762556
"Mar 11 2014",18.10,36099786
"Mar 10 2014",18.08,55370896
"Mar 7 2014",18.74,37889008
"Mar 6 2014",18.92,51237462
"Mar 5 2014",18.83,45874710
"Mar 4 2014",18.98,45185164
"Mar 3 2014",18.97,59187168
"Feb 28 2014",19.25,66462720
"Feb 27 2014",18.99,70220266
"Feb 26 2014",18.74,54349848
"Feb 25 2014",18.80,101522324
"Feb 24 2014",19.40,88701034
"Feb 21 2014",19.51,59934222
"Feb 20 2014",19.30,58439118
"Feb 19 2014",19.56,67273592
"Feb 18 2014",19.34,65945684
"Feb 17 2014",19.74,55278522
"Feb 14 2014",19.54,36751874
"Feb 13 2014",19.48,63620868
"Feb 12 2014",19.62,49604868
"Feb 11 2014",19.78,84998882
"Feb 10 2014",19.54,83017542
"Feb 7 2014",19.10,76071686
"Jan 30 2014",19.58,54327788
"Jan 29 2014",19.64,38079180
"Jan 28 2014",19.58,54592640
"Jan 27 2014",19.50,119112710
"Jan 24 2014",20.27,60354766
"Jan 23 2014",20.50,63655678
"Jan 22 2014",20.92,67064200
"Jan 21 2014",20.68,53300144
"Jan 20 2014",20.38,40481146
"Jan 17 2014",20.42,59683934
"Jan 16 2014",20.62,106847656
"Jan 15 2014",19.85,29271640
"Jan 14 2014",20.00,43032368
"Jan 13 2014",19.75,49538326
"Jan 10 2014",19.79,38878724
"Jan 9 2014",19.97,53817040
"Jan 8 2014",20.32,55014540
"Jan 7 2014",20.05,43928144
"Jan 6 2014",20.14,96767848
"Jan 3 2014",20.14,52164228
"Jan 2 2014",20.64,45629278
"Dec 31 2013",20.80,70106206
"Dec 30 2013",20.40,49618838
"Dec 27 2013",20.42,67845294
"Dec 26 2013",19.79,34052062
"Dec 25 2013",20.04,29089164
"Dec 24 2013",19.94,49094548
"Dec 23 2013",19.76,45608444
"Dec 20 2013",19.48,108262470
"Dec 19 2013",20.46,62587868
"Dec 18 2013",20.92,42754176
"Dec 17 2013",20.98,49448476
"Dec 16 2013",21.00,76676912
"Dec 13 2013",21.18,77820670
"Dec 12 2013",20.78,70023702
"Dec 11 2013",20.87,92030584
"Dec 10 2013",21.60,73794018
"Dec 9 2013",21.46,132670114
"Dec 6 2013",21.46,130384246
"Dec 5 2013",22.00,85009712
"Dec 4 2013",22.14,125747006
"Dec 3 2013",21.50,109221462
"Dec 2 2013",21.44,160544588
"Nov 29 2013",20.78,64329104
"Nov 28 2013",20.75,101224958
"Nov 27 2013",20.72,110987956
"Nov 26 2013",20.29,64382940
"Nov 25 2013",20.20,126765194
"Nov 22 2013",20.04,146589520
"Nov 21 2013",20.00,159700234
"Nov 20 2013",20.50,155728974
"Nov 19 2013",20.38,192241198
"Nov 18 2013",20.56,298574460
"Nov 15 2013",19.08,164337658
"Nov 14 2013",18.30,64177664
"Nov 13 2013",18.14,76232136
"Nov 12 2013",18.68,93931276
"Nov 11 2013",18.12,55216258
"Nov 8 2013",18.05,50910748
"Nov 7 2013",18.28,41996394
"Nov 6 2013",18.30,35919044
"Nov 5 2013",18.38,55697322
"Nov 4 2013",18.58,44762634
"Nov 1 2013",18.79,76697960
"Oct 31 2013",18.40,63879630
"Oct 30 2013",18.70,84158020
"Oct 29 2013",18.38,123914156
"Oct 28 2013",17.80,44798526
"Oct 25 2013",17.63,60692560
"Oct 24 2013",17.50,53422920
"Oct 23 2013",17.80,61672458
"Oct 22 2013",17.84,51627474
"Oct 21 2013",18.04,57098950
"Oct 18 2013",17.84,40650756
"Oct 17 2013",17.78,32402644
"Oct 16 2013",17.94,58800382
"Oct 15 2013",18.42,51242376
"Oct 14 2013",18.46,97580782
"Oct 11 2013",18.20,77508972
"Oct 10 2013",17.75,55442504
"Oct 9 2013",18.09,56440780
"Oct 8 2013",17.95,57035398
"Sep 30 2013",17.84,39109038
"Sep 27 2013",17.90,41770192
"Sep 26 2013",17.80,71708988
"Sep 25 2013",18.36,44484626
"Sep 24 2013",18.40,88642984
"Sep 23 2013",19.09,58155994
"Sep 18 2013",18.88,55821156
"Sep 17 2013",18.85,113106358
"Sep 16 2013",18.98,76144248
"Sep 13 2013",18.80,99008550
"Sep 12 2013",19.32,147855182
"Sep 11 2013",19.06,136285152
"Sep 10 2013",19.10,96726928
"Sep 9 2013",18.82,186675054
"Sep 6 2013",17.88,52705426
"Sep 5 2013",17.82,44633766
"Sep 4 2013",17.87,55608260
"Sep 3 2013",18.04,99243674
"Sep 2 2013",17.60,95362980
"Aug 30 2013",17.44,117256678
"Aug 29 2013",16.88,34472756
"Aug 28 2013",16.89,56477512
"Aug 27 2013",17.16,38946504
"Aug 26 2013",17.24,51827758
"Aug 23 2013",16.90,50424586
"Aug 22 2013",17.06,39653864
"Aug 21 2013",17.13,35877382
"Aug 20 2013",17.10,58334990
"Aug 19 2013",17.28,70591964
"Aug 16 2013",17.18,130377776
"Aug 15 2013",17.32,46295984
"Aug 14 2013",17.44,73838320
"Aug 13 2013",17.42,76721516
"Aug 12 2013",17.25,101644214
"Aug 9 2013",16.52,35599862
"Aug 8 2013",16.45,40802502
"Aug 7 2013",16.38,60751328
